id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_scheduled_runway_departure
306048460,KMCO,KJFK,2013-08-16 00:07:00,2013-08-16 01:08:00,2013-08-16 02:04:00,2013-08-16 03:11:00,35
305998235,KATL,KPHL,2013-08-16 00:07:00,2013-08-16 00:18:00,2013-08-16 01:30:00,2013-08-16 01:46:00,35
306020234,KDTW,KMBS,2013-08-16 00:07:00,2013-08-16 00:15:00,2013-08-16 00:28:00,2013-08-16 00:36:00,35
306023491,KFAY,KCLT,2013-08-16 00:07:00,2013-08-16 00:06:00,2013-08-16 00:46:00,2013-08-16 00:32:00,35
306032596,KIAD,KJFK,2013-08-16 00:07:00,2013-08-16 00:34:00,2013-08-16 00:50:00,2013-08-16 01:25:00,35
306020448,KDTW,KSEA,2013-08-16 00:07:00,2013-08-16 00:20:00,2013-08-16 04:04:00,2013-08-16 04:21:00,35
305997401,KATL,KCAK,2013-08-16 00:07:00,2013-08-16 00:16:00,2013-08-16 01:18:00,2013-08-16 01:27:00,35
305998448,KATL,KSTL,2013-08-16 00:07:00,2013-08-16 00:44:00,2013-08-16 01:19:00,2013-08-16 01:58:00,35
305999275,KAZO,KORD,2013-08-16 00:07:00,2013-08-16 00:00:00,2013-08-16 01:05:00,2013-08-16 00:23:00,35
306011491,KCLT,KLAX,2013-08-16 00:07:00,2013-08-16 00:27:00,2013-08-16 04:40:00,2013-08-16 04:55:00,35
306011777,KCLT,KSAV,2013-08-16 00:07:00,2013-08-16 00:06:00,2013-08-16 00:43:00,2013-08-16 00:42:00,35
306010766,KCLE,KCLT,2013-08-16 00:07:00,2013-08-16 00:04:00,2013-08-16 01:20:00,2013-08-16 01:12:00,35
305996946,KASE,KLAX,2013-08-16 00:07:00,2013-08-16 01:52:00,2013-08-16 02:08:00,2013-08-16 03:34:00,35
306011540,KCLT,KMCI,2013-08-16 00:07:00,2013-08-16 00:04:00,2013-08-16 02:13:00,2013-08-16 02:03:00,35
306036399,KJFK,KCMH,2013-08-16 00:07:00,2013-08-15 23:59:00,2013-08-16 01:25:00,2013-08-16 01:07:00,35
306020489,KDTW,KTVC,2013-08-16 00:07:00,2013-08-16 00:35:00,2013-08-16 00:44:00,2013-08-16 01:13:00,35
306011782,KCLT,KSBY,2013-08-16 00:07:00,2013-08-16 00:27:00,2013-08-16 01:31:00,2013-08-16 01:47:00,35
306041715,KLAS,KSLC,2013-08-16 00:07:00,2013-08-16 00:09:00,2013-08-16 01:00:00,2013-08-16 01:05:00,35
306082400,KVPS,KDFW,2013-08-16 00:07:00,2013-08-15 23:57:00,2013-08-16 02:15:00,2013-08-16 01:43:00,35
306062851,KPHX,KONT,2013-08-16 00:07:00,2013-08-16 00:51:00,2013-08-16 00:55:00,2013-08-16 01:37:00,35
306032893,KIAH,KBTR,2013-08-16 00:07:00,2013-08-16 00:09:00,2013-08-16 00:49:00,2013-08-16 00:47:00,35
306029874,KHXD,KCLT,2013-08-16 00:07:00,2013-08-16 00:14:00,2013-08-16 01:04:00,2013-08-16 01:06:00,35
306290105,KVIS,KOAK,2013-08-16 00:07:00,2013-08-15 23:56:00,2013-08-16 01:13:00,2013-08-16 00:57:00,35
306005859,KBWI,KCLT,2013-08-16 00:07:00,2013-08-16 00:22:00,2013-08-16 01:04:00,2013-08-16 01:20:00,35
306042434,KLAX,KSEA,2013-08-16 00:07:00,2013-08-16 00:02:00,2013-08-16 02:14:00,2013-08-16 02:04:00,35
306042535,KLAX,KSJC,2013-08-16 00:07:00,2013-08-16 00:47:00,2013-08-16 00:56:00,2013-08-16 01:31:00,35
305998431,KATL,KSMF,2013-08-16 00:07:00,2013-08-16 00:10:00,2013-08-16 04:41:00,2013-08-16 04:44:00,35
306080161,KTYR,KDFW,2013-08-16 00:08:00,2013-08-16 00:14:00,2013-08-16 01:02:00,2013-08-16 00:41:00,36
306034422,KIND,KCLT,2013-08-16 00:08:00,2013-08-16 00:08:00,2013-08-16 01:25:00,2013-08-16 01:20:00,36
306024169,KFLL,KEWR,2013-08-16 00:08:00,2013-08-16 00:06:00,2013-08-16 02:33:00,2013-08-16 02:35:00,36
306020178,KDTW,KJFK,2013-08-16 00:08:00,2013-08-16 01:08:00,2013-08-16 01:15:00,2013-08-16 02:28:00,36
306010778,KCLE,KDCA,2013-08-16 00:08:00,2013-08-16 00:23:00,2013-08-16 01:02:00,2013-08-16 01:16:00,36
306016854,KDEN,KRAP,2013-08-16 00:08:00,2013-08-16 00:08:00,2013-08-16 00:53:00,2013-08-16 00:56:00,36
306079700,KTUS,KPHX,2013-08-16 00:08:00,2013-08-15 23:59:00,2013-08-16 00:41:00,2013-08-16 00:24:00,36
306062255,KPHL,KMDT,2013-08-16 00:08:00,2013-08-16 00:51:00,2013-08-16 00:38:00,2013-08-16 01:16:00,36
306033077,KIAH,KICT,2013-08-16 00:08:00,2013-08-16 00:09:00,2013-08-16 01:27:00,2013-08-16 01:58:00,36
306034258,KILM,KCLT,2013-08-16 00:09:00,2013-08-16 00:05:00,2013-08-16 00:48:00,2013-08-16 00:42:00,37
306010940,KCLE,KPVD,2013-08-16 00:09:00,2013-08-16 00:20:00,2013-08-16 01:30:00,2013-08-16 01:42:00,37
306033391,KIAH,KSFO,2013-08-16 00:09:00,2013-08-16 00:17:00,2013-08-16 03:46:00,2013-08-16 03:49:00,37
306051362,KMKE,KEWR,2013-08-16 00:09:00,2013-08-16 00:25:00,2013-08-16 02:02:00,2013-08-16 02:07:00,37
306006584,KCAK,KATL,2013-08-16 00:09:00,2013-08-16 00:03:00,2013-08-16 01:31:00,2013-08-16 01:29:00,37
306013142,KCRP,KIAH,2013-08-16 00:09:00,2013-08-16 00:14:00,2013-08-16 00:44:00,2013-08-16 00:59:00,37
305996937,KASE,KDEN,2013-08-16 00:09:00,2013-08-15 23:55:00,2013-08-16 00:40:00,2013-08-16 00:28:00,37
306082394,KVPS,KCLT,2013-08-16 00:09:00,2013-08-16 00:07:00,2013-08-16 01:24:00,2013-08-16 01:16:00,37
306386731,KOAK,KOKC,2013-08-16 00:09:00,2013-08-16 00:03:00,2013-08-16 03:00:00,2013-08-16 02:54:00,37
306019785,KDSM,KMSP,2013-08-16 00:09:00,2013-08-16 00:12:00,2013-08-16 00:51:00,2013-08-16 00:52:00,37
306047610,KMAF,KDFW,2013-08-16 00:09:00,2013-08-16 00:03:00,2013-08-16 01:28:00,2013-08-16 00:54:00,37
306004063,KBOS,KLAX,2013-08-16 00:09:00,2013-08-16 00:50:00,2013-08-16 06:23:00,2013-08-16 06:25:00,37
306386293,KPPA,KCLK,2013-08-16 00:09:00,2013-08-16 00:21:00,2013-08-16 00:41:00,2013-08-16 00:52:00,37
306041414,KLAS,KFAT,2013-08-16 00:09:00,2013-08-16 01:27:00,2013-08-16 01:18:00,2013-08-16 02:37:00,37
306032674,KIAD,KMIA,2013-08-16 00:09:00,2013-08-16 00:07:00,2013-08-16 02:23:00,2013-08-16 02:20:00,37
306386730,KBZN,KBIL,2013-08-16 00:09:00,2013-08-16 00:09:00,2013-08-16 00:58:00,2013-08-16 00:42:00,37
306043463,KLGA,KCLE,2013-08-16 00:09:00,2013-08-16 00:40:00,2013-08-16 01:13:00,2013-08-16 01:43:00,37
306058799,KORD,KSAT,2013-08-16 00:09:00,2013-08-16 00:09:00,2013-08-16 02:34:00,2013-08-16 02:23:00,37
306067108,KROC,KIAD,2013-08-16 00:09:00,2013-08-16 00:16:00,2013-08-16 01:01:00,2013-08-16 01:06:00,37
306073243,KSNA,KSFO,2013-08-16 00:09:00,2013-08-16 00:07:00,2013-08-16 01:08:00,2013-08-16 01:08:00,37
306290133,KJHW,KBUF,2013-08-16 00:09:00,2013-08-15 23:35:00,2013-08-16 00:33:00,2013-08-15 23:59:00,37
306069558,KSEA,KPDX,2013-08-16 00:09:00,2013-08-16 00:06:00,2013-08-16 00:36:00,2013-08-16 00:38:00,37
306079682,KTUS,KLAX,2013-08-16 00:09:00,2013-08-16 00:10:00,2013-08-16 01:20:00,2013-08-16 01:16:00,37
306048957,KMDT,KCLT,2013-08-16 00:09:00,2013-08-16 02:07:00,2013-08-16 01:13:00,2013-08-16 03:12:00,37
306068837,KSDF,KORD,2013-08-16 00:09:00,2013-08-16 00:19:00,2013-08-16 01:05:00,2013-08-16 01:10:00,37
306014468,KCVG,KCLT,2013-08-16 00:09:00,2013-08-16 00:29:00,2013-08-16 01:09:00,2013-08-16 01:25:00,37
306005626,KBUR,KDEN,2013-08-16 00:09:00,2013-08-16 00:03:00,2013-08-16 02:01:00,2013-08-16 02:07:00,37
306022766,KEWR,KFLL,2013-08-16 00:09:00,2013-08-16 00:55:00,2013-08-16 02:53:00,2013-08-16 03:29:00,37
306043332,KLFT,KIAH,2013-08-16 00:09:00,2013-08-16 00:20:00,2013-08-16 00:47:00,2013-08-16 00:55:00,37
306071995,KSJC,KSEA,2013-08-16 00:09:00,2013-08-16 00:04:00,2013-08-16 01:42:00,2013-08-16 01:40:00,37
305998207,KATL,KPHF,2013-08-16 00:09:00,2013-08-16 00:11:00,2013-08-16 01:26:00,2013-08-16 01:21:00,37
306024199,KFLL,KJFK,2013-08-16 00:09:00,2013-08-16 00:31:00,2013-08-16 02:18:00,2013-08-16 02:49:00,37
306058846,KORD,KSFO,2013-08-16 00:09:00,2013-08-16 01:43:00,2013-08-16 04:08:00,2013-08-16 05:36:00,37
306026313,KGEG,KPDX,2013-08-16 00:09:00,2013-08-16 00:08:00,2013-08-16 01:02:00,2013-08-16 01:07:00,37
306016919,KDEN,KSFO,2013-08-16 00:09:00,2013-08-16 00:05:00,2013-08-16 02:18:00,2013-08-16 02:11:00,37
306020202,KDTW,KLAX,2013-08-16 00:09:00,2013-08-16 00:23:00,2013-08-16 04:24:00,2013-08-16 04:28:00,37
306016251,KDEN,KAUS,2013-08-16 00:09:00,2013-08-16 00:09:00,2013-08-16 01:49:00,2013-08-16 01:51:00,37
306033094,KIAH,KJAX,2013-08-16 00:09:00,2013-08-16 00:15:00,2013-08-16 01:59:00,2013-08-16 01:59:00,37
306012019,KCMH,KIAD,2013-08-16 00:09:00,2013-08-16 00:04:00,2013-08-16 01:01:00,2013-08-16 00:52:00,37
306033174,KIAH,KMAF,2013-08-16 00:10:00,2013-08-16 00:11:00,2013-08-16 01:14:00,2013-08-16 01:34:00,38
306290404,KDHN,KECP,2013-08-16 00:10:00,2013-08-16 00:10:00,2013-08-16 00:34:00,2013-08-16 00:40:00,38
306068097,KSAT,KLAX,2013-08-16 00:10:00,2013-08-16 00:53:00,2013-08-16 02:50:00,2013-08-16 03:36:00,38
306058397,KORD,KLGA,2013-08-16 00:10:00,2013-08-16 00:02:00,2013-08-16 02:16:00,2013-08-16 01:39:00,38
306033188,KIAH,KMCO,2013-08-16 00:10:00,2013-08-16 00:12:00,2013-08-16 02:10:00,2013-08-16 02:16:00,38
306032429,KIAD,KATL,2013-08-16 00:10:00,2013-08-16 00:04:00,2013-08-16 01:33:00,2013-08-16 01:32:00,38
306386306,KGTF,KBIL,2013-08-16 00:10:00,2013-08-16 00:00:00,2013-08-16 00:52:00,2013-08-16 00:46:00,38
306073930,KSTL,KATL,2013-08-16 00:10:00,2013-08-16 00:25:00,2013-08-16 01:16:00,2013-08-16 01:34:00,38
306067040,KRNO,KSLC,2013-08-16 00:10:00,2013-08-16 00:26:00,2013-08-16 01:15:00,2013-08-16 01:32:00,38
306067317,KRSW,KEYW,2013-08-16 00:10:00,2013-08-15 23:56:00,2013-08-16 00:44:00,2013-08-16 00:27:00,38
306011575,KCLT,KMHT,2013-08-16 00:10:00,2013-08-16 00:20:00,2013-08-16 01:50:00,2013-08-16 01:56:00,38
306010969,KCLE,KSYR,2013-08-16 00:10:00,2013-08-16 00:16:00,2013-08-16 01:20:00,2013-08-16 01:23:00,38
306295992,KEAR,KOMA,2013-08-16 00:10:00,2013-08-16 00:13:00,2013-08-16 01:10:00,2013-08-16 01:12:00,38
306290405,KECP,KPNS,2013-08-16 00:10:00,2013-08-16 01:10:00,2013-08-16 00:38:00,2013-08-16 01:19:00,38
306386737,KGJT,KAPA,2013-08-16 00:10:00,2013-08-16 01:34:00,2013-08-16 01:27:00,2013-08-16 02:41:00,38
306386745,KOAJ,KRDU,2013-08-16 00:10:00,2013-08-16 00:34:00,2013-08-16 00:42:00,2013-08-16 01:04:00,38
306386307,KICT,KDFW,2013-08-16 00:10:00,2013-08-15 23:54:00,2013-08-16 01:25:00,2013-08-16 01:10:00,38
306043395,KLGA,KBOS,2013-08-16 00:10:00,2013-08-16 00:22:00,2013-08-16 00:44:00,2013-08-16 01:01:00,38
306068840,KSDF,KORD,2013-08-16 00:10:00,2013-08-16 00:04:00,2013-08-16 01:45:00,2013-08-16 00:58:00,38
305998091,KATL,KMSN,2013-08-16 00:10:00,2013-08-16 01:01:00,2013-08-16 01:44:00,2013-08-16 02:37:00,38
306386758,KBDL,KMQJ,2013-08-16 00:10:00,2013-08-16 00:58:00,2013-08-16 02:00:00,2013-08-16 02:49:00,38
306058830,KORD,KSEA,2013-08-16 00:10:00,2013-08-16 00:03:00,2013-08-16 04:33:00,2013-08-16 03:49:00,38
306062747,KPHX,KLAX,2013-08-16 00:10:00,2013-08-16 00:32:00,2013-08-16 01:05:00,2013-08-16 01:28:00,38
306290407,KSAV,KATL,2013-08-16 00:10:00,2013-08-16 01:09:00,2013-08-16 01:22:00,2013-08-16 02:26:00,38
306041300,KLAS,KIWA,2013-08-16 00:10:00,2013-08-16 00:38:00,2013-08-16 01:02:00,2013-08-16 01:31:00,38
306070094,KSFO,KLAX,2013-08-16 00:10:00,2013-08-16 00:20:00,2013-08-16 01:03:00,2013-08-16 01:12:00,38
306386739,KALS,KDEN,2013-08-16 00:10:00,2013-08-16 01:12:00,2013-08-16 01:33:00,2013-08-16 02:05:00,38
306290403,KHON,KFSD,2013-08-16 00:10:00,2013-08-16 01:09:00,2013-08-16 00:40:00,2013-08-16 01:37:00,38
306067838,KSAN,KLAX,2013-08-16 00:10:00,2013-08-16 00:12:00,2013-08-16 00:32:00,2013-08-16 00:38:00,38
306069358,KSEA,KGEG,2013-08-16 00:10:00,2013-08-16 00:16:00,2013-08-16 00:50:00,2013-08-16 00:57:00,38
306032877,KIAH,KBOS,2013-08-16 00:10:00,2013-08-16 00:14:00,2013-08-16 03:18:00,2013-08-16 03:24:00,38
306032643,KIAD,KLNS,2013-08-16 00:10:00,2013-08-16 00:44:00,2013-08-16 00:55:00,2013-08-16 01:21:00,38
306048567,KMCO,KPNS,2013-08-16 00:10:00,2013-08-16 00:13:00,2013-08-16 01:49:00,2013-08-16 01:47:00,38
306386324,KCRW,KCLT,2013-08-16 00:10:00,2013-08-16 01:54:00,2013-08-16 00:55:00,2013-08-16 02:31:00,38
305997808,KATL,KIND,2013-08-16 00:10:00,2013-08-16 00:38:00,2013-08-16 01:17:00,2013-08-16 01:39:00,38
306386615,KCWA,KMKE,2013-08-16 00:10:00,2013-08-16 01:08:00,2013-08-16 00:50:00,2013-08-16 01:47:00,38
306386747,KEWR,KACK,2013-08-16 00:10:00,2013-08-16 00:53:00,2013-08-16 01:04:00,2013-08-16 01:37:00,38
306386311,KHDN,KAPA,2013-08-16 00:10:00,2013-08-16 01:06:00,2013-08-16 00:38:00,2013-08-16 01:47:00,38
306058238,KORD,KGRR,2013-08-16 00:10:00,2013-08-16 00:10:00,2013-08-16 00:45:00,2013-08-16 00:43:00,38
306058508,KORD,KMCO,2013-08-16 00:10:00,2013-08-16 00:14:00,2013-08-16 02:32:00,2013-08-16 02:24:00,38
306041535,KLAS,KMFR,2013-08-16 00:10:00,2013-08-16 00:32:00,2013-08-16 01:37:00,2013-08-16 02:02:00,38
306031683,KHOU,KDAL,2013-08-16 00:11:00,2013-08-16 00:18:00,2013-08-16 00:51:00,2013-08-16 00:59:00,39
306015526,KDCA,KGSP,2013-08-16 00:11:00,2013-08-16 00:09:00,2013-08-16 01:15:00,2013-08-16 01:13:00,39
306059071,KORF,KBWI,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 00:55:00,2013-08-16 00:55:00,39
306043398,KLGA,KBOS,2013-08-16 00:11:00,2013-08-16 00:06:00,2013-08-16 00:44:00,2013-08-16 00:42:00,39
306010908,KCLE,KORD,2013-08-16 00:11:00,2013-08-16 00:05:00,2013-08-16 01:05:00,2013-08-16 00:57:00,39
306017854,KDFW,KSAV,2013-08-16 00:11:00,2013-08-16 00:06:00,2013-08-16 02:25:00,2013-08-16 02:00:00,39
306017473,KDFW,KJAX,2013-08-16 00:11:00,2013-08-16 00:07:00,2013-08-16 02:21:00,2013-08-16 01:54:00,39
306048145,KMCI,KDFW,2013-08-16 00:11:00,2013-08-16 00:08:00,2013-08-16 01:50:00,2013-08-16 01:14:00,39
306015399,KDCA,KBOS,2013-08-16 00:11:00,2013-08-16 00:04:00,2013-08-16 01:09:00,2013-08-16 01:05:00,39
306004105,KBOS,KLGA,2013-08-16 00:11:00,2013-08-16 00:16:00,2013-08-16 00:56:00,2013-08-16 00:56:00,39
306062921,KPHX,KSAN,2013-08-16 00:11:00,2013-08-16 00:11:00,2013-08-16 00:59:00,2013-08-16 00:56:00,39
306025481,KFSD,KMSP,2013-08-16 00:11:00,2013-08-15 23:59:00,2013-08-16 00:44:00,2013-08-16 00:33:00,39
306041704,KLAS,KSFO,2013-08-16 00:11:00,2013-08-16 00:54:00,2013-08-16 01:21:00,2013-08-16 02:03:00,39
306020260,KDTW,KMDW,2013-08-16 00:11:00,2013-08-16 00:52:00,2013-08-16 00:55:00,2013-08-16 01:35:00,39
306045841,KLIT,KORD,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 01:54:00,2013-08-16 01:36:00,39
306022478,KEUG,KSFO,2013-08-16 00:11:00,2013-08-16 01:13:00,2013-08-16 01:18:00,2013-08-16 02:27:00,39
306011648,KCLT,KORD,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 01:43:00,2013-08-16 01:40:00,39
306068854,KSDF,KSTL,2013-08-16 00:11:00,2013-08-16 00:26:00,2013-08-16 01:01:00,2013-08-16 01:13:00,39
306015449,KDCA,KCLT,2013-08-16 00:11:00,2013-08-16 00:24:00,2013-08-16 01:01:00,2013-08-16 01:16:00,39
306015128,KDAL,KMCI,2013-08-16 00:11:00,2013-08-16 00:15:00,2013-08-16 01:19:00,2013-08-16 01:23:00,39
306015653,KDCA,KMSY,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 02:36:00,2013-08-16 02:28:00,39
305993353,KABQ,KDAL,2013-08-16 00:11:00,2013-08-16 00:20:00,2013-08-16 01:28:00,2013-08-16 01:36:00,39
305998860,KAUS,KDEN,2013-08-16 00:11:00,2013-08-16 00:17:00,2013-08-16 01:59:00,2013-08-16 02:27:00,39
305998907,KAUS,KIAH,2013-08-16 00:11:00,2013-08-16 00:10:00,2013-08-16 00:41:00,2013-08-16 00:39:00,39
306036387,KJFK,KCLE,2013-08-16 00:11:00,2013-08-16 01:59:00,2013-08-16 01:24:00,2013-08-16 03:11:00,39
306068155,KSAV,KCLT,2013-08-16 00:11:00,2013-08-16 00:08:00,2013-08-16 00:57:00,2013-08-16 00:47:00,39
306067022,KRNO,KPHX,2013-08-16 00:11:00,2013-08-16 00:22:00,2013-08-16 01:36:00,2013-08-16 01:43:00,39
306041740,KLAS,KSNA,2013-08-16 00:11:00,2013-08-16 00:22:00,2013-08-16 00:57:00,2013-08-16 01:02:00,39
306295674,KTEB,KPHL,2013-08-16 00:11:00,2013-08-16 00:22:00,2013-08-16 00:43:00,2013-08-16 00:41:00,39
306041621,KLAS,KPHX,2013-08-16 00:11:00,2013-08-16 00:24:00,2013-08-16 01:03:00,2013-08-16 01:10:00,39
306005799,KBWI,KBDL,2013-08-16 00:11:00,2013-08-16 00:44:00,2013-08-16 01:01:00,2013-08-16 01:30:00,39
306005999,KBWI,KMHT,2013-08-16 00:11:00,2013-08-16 00:19:00,2013-08-16 01:15:00,2013-08-16 01:18:00,39
306043958,KLGB,KSEA,2013-08-16 00:11:00,2013-08-16 00:02:00,2013-08-16 02:15:00,2013-08-16 02:11:00,39
306043765,KLGA,KORD,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 01:56:00,2013-08-16 01:57:00,39
306015082,KDAL,KHOU,2013-08-16 00:11:00,2013-08-16 00:18:00,2013-08-16 00:57:00,2013-08-16 00:59:00,39
306043615,KLGA,KIAD,2013-08-16 00:11:00,2013-08-16 00:47:00,2013-08-16 00:57:00,2013-08-16 01:33:00,39
306058419,KORD,KLGA,2013-08-16 00:11:00,2013-08-16 00:23:00,2013-08-16 01:49:00,2013-08-16 02:00:00,39
306017022,KDEN,KTVC,2013-08-16 00:11:00,2013-08-16 00:20:00,2013-08-16 02:20:00,2013-08-16 02:29:00,39
306015112,KDAL,KLIT,2013-08-16 00:11:00,2013-08-16 00:28:00,2013-08-16 00:59:00,2013-08-16 01:11:00,39
306043371,KLGA,KATL,2013-08-16 00:11:00,2013-08-16 00:24:00,2013-08-16 02:06:00,2013-08-16 02:18:00,39
305997232,KATL,KABE,2013-08-16 00:11:00,2013-08-16 00:18:00,2013-08-16 01:49:00,2013-08-16 01:45:00,39
306068407,KSBA,KLAX,2013-08-16 00:11:00,2013-08-16 00:03:00,2013-08-16 00:33:00,2013-08-16 00:29:00,39
306078421,KTPA,KBOS,2013-08-16 00:11:00,2013-08-16 02:09:00,2013-08-16 02:36:00,2013-08-16 04:38:00,39
306003948,KBOS,KDCA,2013-08-16 00:11:00,2013-08-16 00:11:00,2013-08-16 01:29:00,2013-08-16 01:23:00,39
306011329,KCLT,KEWR,2013-08-16 00:11:00,2013-08-16 00:15:00,2013-08-16 01:25:00,2013-08-16 01:32:00,39
306050788,KMIA,KCHS,2013-08-16 00:11:00,2013-08-16 00:47:00,2013-08-16 01:40:00,2013-08-16 02:18:00,39
306386317,KIDA,KSLC,2013-08-16 00:11:00,2013-08-16 00:10:00,2013-08-16 01:03:00,2013-08-16 01:05:00,39
306043479,KLGA,KCLT,2013-08-16 00:11:00,2013-08-16 00:27:00,2013-08-16 01:38:00,2013-08-16 01:55:00,39
306015034,KDAL,KABQ,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 01:35:00,2013-08-16 01:46:00,39
306011419,KCLT,KIAD,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 01:11:00,2013-08-16 01:03:00,39
306020262,KDTW,KMEM,2013-08-16 00:11:00,2013-08-16 00:26:00,2013-08-16 01:46:00,2013-08-16 01:52:00,39
306073982,KSTL,KDEN,2013-08-16 00:11:00,2013-08-16 00:39:00,2013-08-16 02:11:00,2013-08-16 02:36:00,39
306015464,KDCA,KCRW,2013-08-16 00:11:00,2013-08-16 00:05:00,2013-08-16 01:19:00,2013-08-16 01:05:00,39
306015360,KDCA,KATL,2013-08-16 00:11:00,2013-08-16 00:15:00,2013-08-16 01:37:00,2013-08-16 01:43:00,39
306058663,KORD,KORF,2013-08-16 00:11:00,2013-08-16 00:20:00,2013-08-16 01:51:00,2013-08-16 01:53:00,39
306062571,KPHX,KBUR,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 01:18:00,2013-08-16 01:18:00,39
306043773,KLGA,KORF,2013-08-16 00:11:00,2013-08-16 00:30:00,2013-08-16 00:58:00,2013-08-16 01:27:00,39
306017933,KDFW,KSLC,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 02:42:00,2013-08-16 02:28:00,39
306019906,KDTW,KAUS,2013-08-16 00:11:00,2013-08-16 00:40:00,2013-08-16 02:47:00,2013-08-16 03:09:00,39
306032092,KHRL,KHOU,2013-08-16 00:11:00,2013-08-16 02:02:00,2013-08-16 00:58:00,2013-08-16 02:45:00,39
306386292,KTUS,KPHX,2013-08-16 00:11:00,2013-08-16 01:17:00,2013-08-16 00:37:00,2013-08-16 01:49:00,39
306050789,KMIA,KCLE,2013-08-16 00:11:00,2013-08-16 00:06:00,2013-08-16 02:51:00,2013-08-16 02:37:00,39
306386760,KBBW,KEAR,2013-08-16 00:11:00,2013-08-16 00:02:00,2013-08-16 00:27:00,2013-08-16 00:22:00,39
306047604,KMAF,KDAL,2013-08-16 00:11:00,2013-08-16 00:09:00,2013-08-16 00:59:00,2013-08-16 00:54:00,39
306020456,KDTW,KSFO,2013-08-16 00:11:00,2013-08-16 00:28:00,2013-08-16 04:27:00,2013-08-16 04:46:00,39
305998433,KATL,KSNA,2013-08-16 00:11:00,2013-08-16 00:39:00,2013-08-16 04:20:00,2013-08-16 04:42:00,39
306060652,KPDX,KSMF,2013-08-16 00:11:00,2013-08-16 00:35:00,2013-08-16 01:20:00,2013-08-16 01:46:00,39
306042485,KLAX,KSFO,2013-08-16 00:11:00,2013-08-16 00:45:00,2013-08-16 01:06:00,2013-08-16 01:38:00,39
306043509,KLGA,KDCA,2013-08-16 00:11:00,2013-08-16 00:19:00,2013-08-16 00:58:00,2013-08-16 01:04:00,39
306073987,KSTL,KDEN,2013-08-16 00:11:00,2013-08-16 00:33:00,2013-08-16 02:09:00,2013-08-16 02:28:00,39
306048187,KMCI,KMDW,2013-08-16 00:11:00,2013-08-16 00:31:00,2013-08-16 01:13:00,2013-08-16 01:29:00,39
306015594,KDCA,KLGA,2013-08-16 00:11:00,2013-08-16 00:27:00,2013-08-16 00:48:00,2013-08-16 01:05:00,39
306063178,KPIT,KDCA,2013-08-16 00:11:00,2013-08-16 00:06:00,2013-08-16 00:55:00,2013-08-16 00:44:00,39
306020237,KDTW,KMCI,2013-08-16 00:12:00,2013-08-16 00:21:00,2013-08-16 01:40:00,2013-08-16 01:49:00,40
306043851,KLGA,KSDF,2013-08-16 00:12:00,2013-08-16 00:34:00,2013-08-16 02:02:00,2013-08-16 02:12:00,40
305997863,KATL,KLAX,2013-08-16 00:12:00,2013-08-16 00:18:00,2013-08-16 04:29:00,2013-08-16 04:48:00,40
305998086,KATL,KMOB,2013-08-16 00:12:00,2013-08-16 00:46:00,2013-08-16 01:03:00,2013-08-16 01:38:00,40
306069942,KSFO,KDFW,2013-08-16 00:12:00,2013-08-16 00:15:00,2013-08-16 03:27:00,2013-08-16 03:00:00,40
306057190,KOKC,KDEN,2013-08-16 00:12:00,2013-08-16 01:02:00,2013-08-16 01:24:00,2013-08-16 02:23:00,40
306019908,KDTW,KAVL,2013-08-16 00:12:00,2013-08-16 00:33:00,2013-08-16 01:33:00,2013-08-16 01:39:00,40
306011243,KCLT,KCMH,2013-08-16 00:12:00,2013-08-16 00:14:00,2013-08-16 01:13:00,2013-08-16 01:04:00,40
306043602,KLGA,KGRR,2013-08-16 00:12:00,2013-08-16 00:20:00,2013-08-16 01:41:00,2013-08-16 01:54:00,40
306014593,KCVG,KPIT,2013-08-16 00:12:00,2013-08-16 00:16:00,2013-08-16 00:59:00,2013-08-16 00:55:00,40
306020162,KDTW,KIAH,2013-08-16 00:12:00,2013-08-16 00:31:00,2013-08-16 02:40:00,2013-08-16 02:54:00,40
306020084,KDTW,KEVV,2013-08-16 00:12:00,2013-08-16 00:17:00,2013-08-16 01:08:00,2013-08-16 01:12:00,40
306043804,KLGA,KPIT,2013-08-16 00:12:00,2013-08-16 00:29:00,2013-08-16 01:05:00,2013-08-16 01:20:00,40
305998189,KATL,KORF,2013-08-16 00:12:00,2013-08-16 00:35:00,2013-08-16 01:23:00,2013-08-16 01:38:00,40
306015747,KDCA,KSDF,2013-08-16 00:12:00,2013-08-16 00:16:00,2013-08-16 01:29:00,2013-08-16 01:34:00,40
306011532,KCLT,KLYH,2013-08-16 00:12:00,2013-08-16 00:26:00,2013-08-16 00:53:00,2013-08-16 01:07:00,40
