id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_actual_runway_departure,idif_actual_runway_arrival
306033077,KIAH,KICT,2013-08-16 00:08:00,2013-08-16 00:09:00,2013-08-16 01:27:00,2013-08-16 01:58:00,37,146
306386730,KBZN,KBIL,2013-08-16 00:09:00,2013-08-16 00:09:00,2013-08-16 00:58:00,2013-08-16 00:42:00,37,70
306386790,KDLH,KMKE,2013-08-16 00:14:00,2013-08-16 00:09:00,2013-08-16 01:01:00,2013-08-16 00:56:00,37,84
306042253,KLAX,KOAK,2013-08-16 00:05:00,2013-08-16 00:09:00,2013-08-16 00:58:00,2013-08-16 01:00:00,37,88
306058799,KORD,KSAT,2013-08-16 00:09:00,2013-08-16 00:09:00,2013-08-16 02:34:00,2013-08-16 02:23:00,37,171
306066209,KRDU,KATL,2013-08-16 00:20:00,2013-08-16 00:10:00,2013-08-16 01:21:00,2013-08-16 01:18:00,38,106
305998431,KATL,KSMF,2013-08-16 00:07:00,2013-08-16 00:10:00,2013-08-16 04:41:00,2013-08-16 04:44:00,38,312
306011390,KCLT,KGSP,2013-08-16 00:00:00,2013-08-16 00:10:00,2013-08-16 00:19:00,2013-08-16 00:27:00,38,55
306049035,KMDW,KBUF,2013-08-16 00:00:00,2013-08-16 00:10:00,2013-08-16 01:06:00,2013-08-16 01:14:00,38,102
306079682,KTUS,KLAX,2013-08-16 00:09:00,2013-08-16 00:10:00,2013-08-16 01:20:00,2013-08-16 01:16:00,38,104
305998907,KAUS,KIAH,2013-08-16 00:11:00,2013-08-16 00:10:00,2013-08-16 00:41:00,2013-08-16 00:39:00,38,67
306386317,KIDA,KSLC,2013-08-16 00:11:00,2013-08-16 00:10:00,2013-08-16 01:03:00,2013-08-16 01:05:00,38,93
306058238,KORD,KGRR,2013-08-16 00:10:00,2013-08-16 00:10:00,2013-08-16 00:45:00,2013-08-16 00:43:00,38,71
306290404,KDHN,KECP,2013-08-16 00:10:00,2013-08-16 00:10:00,2013-08-16 00:34:00,2013-08-16 00:40:00,38,68
306014548,KCVG,KMKE,2013-08-16 00:17:00,2013-08-16 00:10:00,2013-08-16 01:15:00,2013-08-16 01:01:00,38,89
306011671,KCLT,KORF,2013-08-16 00:06:00,2013-08-16 00:10:00,2013-08-16 00:51:00,2013-08-16 00:49:00,38,77
306021748,KECP,KATL,2013-08-16 00:05:00,2013-08-16 00:10:00,2013-08-16 00:50:00,2013-08-16 00:58:00,38,86
306017881,KDFW,KSFO,2013-08-16 00:06:00,2013-08-16 00:10:00,2013-08-16 03:30:00,2013-08-16 03:32:00,38,240
306032965,KIAH,KDCA,2013-08-16 00:02:00,2013-08-16 00:10:00,2013-08-16 02:30:00,2013-08-16 02:28:00,38,176
306041484,KLAS,KLAX,2013-08-16 00:05:00,2013-08-16 00:11:00,2013-08-16 00:48:00,2013-08-16 00:52:00,39,80
306058018,KORD,KCWA,2013-08-16 00:14:00,2013-08-16 00:11:00,2013-08-16 01:04:00,2013-08-16 00:45:00,39,73
306003948,KBOS,KDCA,2013-08-16 00:11:00,2013-08-16 00:11:00,2013-08-16 01:29:00,2013-08-16 01:23:00,39,111
306051413,KMKE,KORD,2013-08-16 00:26:00,2013-08-16 00:11:00,2013-08-16 01:04:00,2013-08-16 00:28:00,39,56
306068564,KUNV,KIAD,2013-08-16 00:16:00,2013-08-16 00:11:00,2013-08-16 00:50:00,2013-08-16 00:48:00,39,76
306290173,KSBP,KONT,2013-08-16 00:15:00,2013-08-16 00:11:00,2013-08-16 01:27:00,2013-08-16 01:25:00,39,113
306011200,KCLT,KCAK,2013-08-16 00:06:00,2013-08-16 00:11:00,2013-08-16 01:14:00,2013-08-16 01:08:00,39,96
306058820,KORD,KSDF,2013-08-16 00:14:00,2013-08-16 00:11:00,2013-08-16 01:05:00,2013-08-16 01:00:00,39,88
306066760,KRIC,KORD,2013-08-16 00:26:00,2013-08-16 00:11:00,2013-08-16 02:28:00,2013-08-16 01:49:00,39,137
306290714,KSMX,KONT,2013-08-16 00:25:00,2013-08-16 00:11:00,2013-08-16 01:31:00,2013-08-16 01:20:00,39,108
306015691,KDCA,KORF,2013-08-16 00:33:00,2013-08-16 00:11:00,2013-08-16 01:04:00,2013-08-16 00:36:00,39,64
306033304,KIAH,KORD,2013-08-16 00:05:00,2013-08-16 00:11:00,2013-08-16 02:10:00,2013-08-16 02:23:00,39,171
306062921,KPHX,KSAN,2013-08-16 00:11:00,2013-08-16 00:11:00,2013-08-16 00:59:00,2013-08-16 00:56:00,39,84
306033174,KIAH,KMAF,2013-08-16 00:10:00,2013-08-16 00:11:00,2013-08-16 01:14:00,2013-08-16 01:34:00,39,122
306019796,KDSM,KORD,2013-08-16 00:05:00,2013-08-16 00:11:00,2013-08-16 00:54:00,2013-08-16 01:09:00,39,97
305998207,KATL,KPHF,2013-08-16 00:09:00,2013-08-16 00:11:00,2013-08-16 01:26:00,2013-08-16 01:21:00,39,109
306015624,KDCA,KMEM,2013-08-16 00:13:00,2013-08-16 00:11:00,2013-08-16 02:12:00,2013-08-16 02:02:00,39,150
306020428,KDTW,KSAT,2013-08-16 00:12:00,2013-08-16 00:11:00,2013-08-16 02:56:00,2013-08-16 02:56:00,39,204
306290356,KPBG,KEWR,2013-08-16 00:42:00,2013-08-16 00:11:00,2013-08-16 02:27:00,2013-08-16 01:37:00,39,125
306017831,KDFW,KSAN,2013-08-16 00:06:00,2013-08-16 00:11:00,2013-08-16 02:49:00,2013-08-16 02:49:00,39,197
306290683,KLBF,KOMA,2013-08-16 00:19:00,2013-08-16 00:11:00,2013-08-16 01:42:00,2013-08-16 01:43:00,39,131
306288218,KCLM,KSEA,2013-08-16 00:35:00,2013-08-16 00:11:00,2013-08-16 01:04:00,2013-08-16 00:39:00,39,67
306072704,KSLC,KLGB,2013-08-16 00:14:00,2013-08-16 00:12:00,2013-08-16 01:42:00,2013-08-16 01:40:00,40,128
306387111,KFHR,KBFI,2013-08-16 00:35:00,2013-08-16 00:12:00,2013-08-16 01:01:00,2013-08-16 00:36:00,40,64
306032128,KHSV,KCLT,2013-08-16 00:13:00,2013-08-16 00:12:00,2013-08-16 01:14:00,2013-08-16 01:05:00,40,93
306067838,KSAN,KLAX,2013-08-16 00:10:00,2013-08-16 00:12:00,2013-08-16 00:32:00,2013-08-16 00:38:00,40,66
306015034,KDAL,KABQ,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 01:35:00,2013-08-16 01:46:00,40,134
306386696,KHLN,KBIL,2013-08-16 00:04:00,2013-08-16 00:12:00,2013-08-16 00:45:00,2013-08-16 00:53:00,40,81
306290114,KELM,KROC,2013-08-16 00:04:00,2013-08-16 00:12:00,2013-08-16 00:38:00,2013-08-16 00:36:00,40,64
306011347,KCLT,KFAY,2013-08-16 00:02:00,2013-08-16 00:12:00,2013-08-16 00:26:00,2013-08-16 00:35:00,40,63
306009806,KCHA,KCLT,2013-08-16 00:19:00,2013-08-16 00:12:00,2013-08-16 01:12:00,2013-08-16 00:59:00,40,87
306011648,KCLT,KORD,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 01:43:00,2013-08-16 01:40:00,40,128
306062571,KPHX,KBUR,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 01:18:00,2013-08-16 01:18:00,40,106
306015653,KDCA,KMSY,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 02:36:00,2013-08-16 02:28:00,40,176
306386664,KTBR,KCAE,2013-08-16 00:00:00,2013-08-16 00:12:00,2013-08-16 00:33:00,2013-08-16 00:45:00,40,73
306014530,KCVG,KLGA,2013-08-16 00:15:00,2013-08-16 00:12:00,2013-08-16 01:42:00,2013-08-16 01:45:00,40,133
306051048,KMIA,KORD,2013-08-16 00:18:00,2013-08-16 00:12:00,2013-08-16 03:16:00,2013-08-16 02:48:00,40,196
306049171,KMDW,KMSP,2013-08-16 00:25:00,2013-08-16 00:12:00,2013-08-16 01:24:00,2013-08-16 01:10:00,40,98
306070397,KSFO,KSNA,2013-08-16 00:15:00,2013-08-16 00:12:00,2013-08-16 01:19:00,2013-08-16 01:15:00,40,103
306017933,KDFW,KSLC,2013-08-16 00:11:00,2013-08-16 00:12:00,2013-08-16 02:42:00,2013-08-16 02:28:00,40,176
306043974,KLGB,KSMF,2013-08-16 00:22:00,2013-08-16 00:12:00,2013-08-16 01:19:00,2013-08-16 01:13:00,40,101
305998413,KATL,KSJC,2013-08-16 00:04:00,2013-08-16 00:12:00,2013-08-16 04:43:00,2013-08-16 04:49:00,40,317
306020280,KDTW,KMKE,2013-08-16 00:00:00,2013-08-16 00:12:00,2013-08-16 00:48:00,2013-08-16 00:49:00,40,77
306024263,KFLL,KORD,2013-08-16 00:17:00,2013-08-16 00:12:00,2013-08-16 03:11:00,2013-08-16 02:43:00,40,191
306033188,KIAH,KMCO,2013-08-16 00:10:00,2013-08-16 00:12:00,2013-08-16 02:10:00,2013-08-16 02:16:00,40,164
306033124,KIAH,KLBB,2013-08-16 00:04:00,2013-08-16 00:12:00,2013-08-16 01:16:00,2013-08-16 01:29:00,40,117
306019785,KDSM,KMSP,2013-08-16 00:09:00,2013-08-16 00:12:00,2013-08-16 00:51:00,2013-08-16 00:52:00,40,80
305998251,KATL,KPIB,2013-08-16 01:27:00,2013-08-16 00:13:00,2013-08-16 02:49:00,2013-08-16 01:38:00,41,126
306017928,KDFW,KSLC,2013-08-16 00:16:00,2013-08-16 00:13:00,2013-08-16 02:46:00,2013-08-16 02:33:00,41,181
306295992,KEAR,KOMA,2013-08-16 00:10:00,2013-08-16 00:13:00,2013-08-16 01:10:00,2013-08-16 01:12:00,41,100
306386326,KSWF,KLCK,2013-08-16 00:48:00,2013-08-16 00:13:00,2013-08-16 02:06:00,2013-08-16 01:23:00,41,111
306015556,KDCA,KJAX,2013-08-16 00:05:00,2013-08-16 00:13:00,2013-08-16 01:49:00,2013-08-16 02:02:00,41,150
306059071,KORF,KBWI,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 00:55:00,2013-08-16 00:55:00,41,83
306290739,KDYR,KMEM,2013-08-16 00:40:00,2013-08-16 00:13:00,2013-08-16 01:02:00,2013-08-16 00:32:00,41,60
306048567,KMCO,KPNS,2013-08-16 00:10:00,2013-08-16 00:13:00,2013-08-16 01:49:00,2013-08-16 01:47:00,41,135
306295358,KMML,KMSP,2013-08-16 00:15:00,2013-08-16 00:13:00,2013-08-16 00:58:00,2013-08-16 00:55:00,41,83
306043765,KLGA,KORD,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 01:56:00,2013-08-16 01:57:00,41,145
306006028,KBWI,KORD,2013-08-16 00:26:00,2013-08-16 00:13:00,2013-08-16 02:33:00,2013-08-16 01:46:00,41,134
306074005,KSTL,KDTW,2013-08-16 00:15:00,2013-08-16 00:13:00,2013-08-16 01:21:00,2013-08-16 01:16:00,41,104
305998977,KAUS,KSJC,2013-08-16 00:00:00,2013-08-16 00:13:00,2013-08-16 03:19:00,2013-08-16 03:27:00,41,235
306058102,KORD,KDFW,2013-08-16 00:00:00,2013-08-16 00:13:00,2013-08-16 02:20:00,2013-08-16 02:04:00,41,152
306020366,KDTW,KPHL,2013-08-16 00:00:00,2013-08-16 00:13:00,2013-08-16 01:05:00,2013-08-16 01:22:00,41,110
306011813,KCLT,KSTL,2013-08-16 00:15:00,2013-08-16 00:13:00,2013-08-16 01:42:00,2013-08-16 01:47:00,41,135
306011419,KCLT,KIAD,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 01:11:00,2013-08-16 01:03:00,41,91
306019913,KDTW,KAZO,2013-08-16 00:00:00,2013-08-16 00:13:00,2013-08-16 00:22:00,2013-08-16 00:37:00,41,65
306072689,KSLC,KLAX,2013-08-16 00:05:00,2013-08-16 00:13:00,2013-08-16 01:35:00,2013-08-16 01:38:00,41,126
306290174,KIPL,KSAN,2013-08-16 00:13:00,2013-08-16 00:13:00,2013-08-16 00:51:00,2013-08-16 00:45:00,41,73
306045841,KLIT,KORD,2013-08-16 00:11:00,2013-08-16 00:13:00,2013-08-16 01:54:00,2013-08-16 01:36:00,41,124
306066694,KRIC,KATL,2013-08-16 00:15:00,2013-08-16 00:13:00,2013-08-16 01:34:00,2013-08-16 01:39:00,41,127
306062567,KPHX,KBUR,2013-08-16 00:13:00,2013-08-16 00:13:00,2013-08-16 01:15:00,2013-08-16 01:21:00,41,109
306053344,KMSY,KLGA,2013-08-16 00:05:00,2013-08-16 00:13:00,2013-08-16 02:24:00,2013-08-16 02:36:00,41,184
306032877,KIAH,KBOS,2013-08-16 00:10:00,2013-08-16 00:14:00,2013-08-16 03:18:00,2013-08-16 03:24:00,42,232
306043360,KLGA,KATL,2013-08-16 00:29:00,2013-08-16 00:14:00,2013-08-16 02:35:00,2013-08-16 02:04:00,42,152
306011739,KCLT,KRDU,2013-08-16 00:13:00,2013-08-16 00:14:00,2013-08-16 00:40:00,2013-08-16 00:39:00,42,67
306288312,KLWS,KBFI,2013-08-16 00:55:00,2013-08-16 00:14:00,2013-08-16 01:56:00,2013-08-16 01:26:00,42,114
306041504,KLAS,KLGB,2013-08-16 00:17:00,2013-08-16 00:14:00,2013-08-16 00:59:00,2013-08-16 00:57:00,42,85
306032915,KIAH,KCLT,2013-08-16 00:14:00,2013-08-16 00:14:00,2013-08-16 02:19:00,2013-08-16 02:11:00,42,159
306000891,KBHM,KCLT,2013-08-16 00:15:00,2013-08-16 00:14:00,2013-08-16 01:13:00,2013-08-16 01:07:00,42,95
306080183,KTYS,KCLT,2013-08-16 00:29:00,2013-08-16 00:14:00,2013-08-16 01:13:00,2013-08-16 00:58:00,42,86
306042562,KLAX,KSLC,2013-08-16 00:21:00,2013-08-16 00:14:00,2013-08-16 01:54:00,2013-08-16 01:30:00,42,118
306020414,KDTW,KRIC,2013-08-16 00:15:00,2013-08-16 00:14:00,2013-08-16 01:24:00,2013-08-16 01:23:00,42,111
306058508,KORD,KMCO,2013-08-16 00:10:00,2013-08-16 00:14:00,2013-08-16 02:32:00,2013-08-16 02:24:00,42,172
306011243,KCLT,KCMH,2013-08-16 00:12:00,2013-08-16 00:14:00,2013-08-16 01:13:00,2013-08-16 01:04:00,42,92
306288339,KBVS,KSEA,2013-08-16 01:00:00,2013-08-16 00:14:00,2013-08-16 01:30:00,2013-08-16 00:43:00,42,71
306017820,KDFW,KRSW,2013-08-16 00:06:00,2013-08-16 00:14:00,2013-08-16 02:25:00,2013-08-16 02:22:00,42,170
306014514,KCVG,KIAD,2013-08-16 00:01:00,2013-08-16 00:14:00,2013-08-16 01:03:00,2013-08-16 01:19:00,42,107
305997470,KATL,KCMH,2013-08-16 00:06:00,2013-08-16 00:14:00,2013-08-16 01:13:00,2013-08-16 01:16:00,42,104
306013142,KCRP,KIAH,2013-08-16 00:09:00,2013-08-16 00:14:00,2013-08-16 00:44:00,2013-08-16 00:59:00,42,87
306029874,KHXD,KCLT,2013-08-16 00:07:00,2013-08-16 00:14:00,2013-08-16 01:04:00,2013-08-16 01:06:00,42,94
306042308,KLAX,KPDX,2013-08-16 00:04:00,2013-08-16 00:14:00,2013-08-16 01:52:00,2013-08-16 02:01:00,42,149
306080161,KTYR,KDFW,2013-08-16 00:08:00,2013-08-16 00:14:00,2013-08-16 01:02:00,2013-08-16 00:41:00,42,69
306295826,KTVC,KGRR,2013-08-16 00:19:00,2013-08-16 00:15:00,2013-08-16 01:08:00,2013-08-16 00:54:00,43,82
306015128,KDAL,KMCI,2013-08-16 00:11:00,2013-08-16 00:15:00,2013-08-16 01:19:00,2013-08-16 01:23:00,43,111
306017369,KDFW,KFWA,2013-08-16 00:16:00,2013-08-16 00:15:00,2013-08-16 02:18:00,2013-08-16 02:07:00,43,155
306017227,KDFW,KCLT,2013-08-16 00:16:00,2013-08-16 00:15:00,2013-08-16 02:39:00,2013-08-16 02:05:00,43,153
306012073,KCMH,KORD,2013-08-16 00:05:00,2013-08-16 00:15:00,2013-08-16 00:53:00,2013-08-16 01:00:00,43,88
306006587,KCAK,KCLT,2013-08-16 00:05:00,2013-08-16 00:15:00,2013-08-16 01:15:00,2013-08-16 01:23:00,43,111
306041492,KLAS,KLAX,2013-08-16 00:20:00,2013-08-16 00:15:00,2013-08-16 01:25:00,2013-08-16 00:58:00,43,86
306290710,KABI,KLBB,2013-08-16 00:23:00,2013-08-16 00:15:00,2013-08-16 01:16:00,2013-08-16 01:04:00,43,92
306015360,KDCA,KATL,2013-08-16 00:11:00,2013-08-16 00:15:00,2013-08-16 01:37:00,2013-08-16 01:43:00,43,131
306011705,KCLT,KPHX,2013-08-16 00:04:00,2013-08-16 00:15:00,2013-08-16 04:00:00,2013-08-16 03:59:00,43,267
306058928,KORD,KSYR,2013-08-16 00:13:00,2013-08-16 00:15:00,2013-08-16 01:36:00,2013-08-16 01:36:00,43,124
306069942,KSFO,KDFW,2013-08-16 00:12:00,2013-08-16 00:15:00,2013-08-16 03:27:00,2013-08-16 03:00:00,43,208
306386631,KALB,KCVG,2013-08-16 00:55:00,2013-08-16 00:15:00,2013-08-16 03:14:00,2013-08-16 02:44:00,43,192
306020234,KDTW,KMBS,2013-08-16 00:07:00,2013-08-16 00:15:00,2013-08-16 00:28:00,2013-08-16 00:36:00,43,64
306011329,KCLT,KEWR,2013-08-16 00:11:00,2013-08-16 00:15:00,2013-08-16 01:25:00,2013-08-16 01:32:00,43,120
306033094,KIAH,KJAX,2013-08-16 00:09:00,2013-08-16 00:15:00,2013-08-16 01:59:00,2013-08-16 01:59:00,43,147
306386304,KYKM,KGEG,2013-08-16 00:13:00,2013-08-16 00:15:00,2013-08-16 01:04:00,2013-08-16 01:10:00,43,98
306014563,KCVG,KORD,2013-08-16 00:15:00,2013-08-16 00:15:00,2013-08-16 01:03:00,2013-08-16 01:01:00,43,89
306033177,KIAH,KMCI,2013-08-16 00:15:00,2013-08-16 00:15:00,2013-08-16 01:46:00,2013-08-16 01:53:00,43,141
306386445,KMNM,KGRB,2013-08-16 00:30:00,2013-08-16 00:15:00,2013-08-16 00:44:00,2013-08-16 00:25:00,43,53
306016562,KDEN,KJAX,2013-08-16 00:15:00,2013-08-16 00:15:00,2013-08-16 03:02:00,2013-08-16 03:02:00,43,210
306017121,KDFW,KAUS,2013-08-16 00:21:00,2013-08-16 00:16:00,2013-08-16 01:06:00,2013-08-16 00:51:00,44,79
306014593,KCVG,KPIT,2013-08-16 00:12:00,2013-08-16 00:16:00,2013-08-16 00:59:00,2013-08-16 00:55:00,44,83
306010969,KCLE,KSYR,2013-08-16 00:10:00,2013-08-16 00:16:00,2013-08-16 01:20:00,2013-08-16 01:23:00,44,111
305998846,KAUS,KDAL,2013-08-16 00:00:00,2013-08-16 00:16:00,2013-08-16 00:38:00,2013-08-16 00:51:00,44,79
306058689,KORD,KPHL,2013-08-16 00:03:00,2013-08-16 00:16:00,2013-08-16 01:36:00,2013-08-16 01:48:00,44,136
306015747,KDCA,KSDF,2013-08-16 00:12:00,2013-08-16 00:16:00,2013-08-16 01:29:00,2013-08-16 01:34:00,44,122
305997401,KATL,KCAK,2013-08-16 00:07:00,2013-08-16 00:16:00,2013-08-16 01:18:00,2013-08-16 01:27:00,44,115
306057208,KOKC,KHOU,2013-08-16 00:20:00,2013-08-16 00:16:00,2013-08-16 01:26:00,2013-08-16 01:16:00,44,104
306033449,KIAH,KTUL,2013-08-16 00:15:00,2013-08-16 00:16:00,2013-08-16 01:20:00,2013-08-16 01:26:00,44,114
306011838,KCLT,KTPA,2013-08-16 00:13:00,2013-08-16 00:16:00,2013-08-16 01:30:00,2013-08-16 01:27:00,44,115
306069358,KSEA,KGEG,2013-08-16 00:10:00,2013-08-16 00:16:00,2013-08-16 00:50:00,2013-08-16 00:57:00,44,85
306004105,KBOS,KLGA,2013-08-16 00:11:00,2013-08-16 00:16:00,2013-08-16 00:56:00,2013-08-16 00:56:00,44,84
306017901,KDFW,KSHV,2013-08-16 00:26:00,2013-08-16 00:16:00,2013-08-16 01:05:00,2013-08-16 00:51:00,44,79
306073049,KSMF,KONT,2013-08-16 00:05:00,2013-08-16 00:16:00,2013-08-16 01:07:00,2013-08-16 01:17:00,44,105
306019904,KDTW,KATW,2013-08-16 00:19:00,2013-08-16 00:16:00,2013-08-16 01:12:00,2013-08-16 01:12:00,44,100
306067108,KROC,KIAD,2013-08-16 00:09:00,2013-08-16 00:16:00,2013-08-16 01:01:00,2013-08-16 01:06:00,44,94
306011264,KCLT,KDAB,2013-08-16 00:13:00,2013-08-16 00:16:00,2013-08-16 01:13:00,2013-08-16 01:29:00,44,117
306065925,KPWM,KPHL,2013-08-16 00:29:00,2013-08-16 00:17:00,2013-08-16 01:47:00,2013-08-16 01:27:00,45,115
306042629,KLAX,KNYL,2013-08-16 00:25:00,2013-08-16 00:17:00,2013-08-16 01:20:00,2013-08-16 01:11:00,45,99
306069688,KSEA,KYKM,2013-08-16 00:14:00,2013-08-16 00:17:00,2013-08-16 00:38:00,2013-08-16 00:42:00,45,70
306033391,KIAH,KSFO,2013-08-16 00:09:00,2013-08-16 00:17:00,2013-08-16 03:46:00,2013-08-16 03:49:00,45,257
306066233,KRDU,KBWI,2013-08-16 00:15:00,2013-08-16 00:17:00,2013-08-16 01:01:00,2013-08-16 01:01:00,45,89
306060432,KPDX,KBUR,2013-08-16 00:25:00,2013-08-16 00:17:00,2013-08-16 02:13:00,2013-08-16 02:12:00,45,160
306290354,KRHI,KMKE,2013-08-16 00:21:00,2013-08-16 00:17:00,2013-08-16 01:29:00,2013-08-16 01:23:00,45,111
306080215,KTYS,KORD,2013-08-16 00:31:00,2013-08-16 00:17:00,2013-08-16 02:04:00,2013-08-16 01:30:00,45,118
306043687,KLGA,KMIA,2013-08-16 00:30:00,2013-08-16 00:17:00,2013-08-16 03:22:00,2013-08-16 02:48:00,45,196
305998860,KAUS,KDEN,2013-08-16 00:11:00,2013-08-16 00:17:00,2013-08-16 01:59:00,2013-08-16 02:27:00,45,175
306066103,KRAP,KIWA,2013-08-16 00:20:00,2013-08-16 00:17:00,2013-08-16 02:13:00,2013-08-16 02:07:00,45,155
306020084,KDTW,KEVV,2013-08-16 00:12:00,2013-08-16 00:17:00,2013-08-16 01:08:00,2013-08-16 01:12:00,45,100
306048394,KMCO,KEWR,2013-08-16 00:01:00,2013-08-16 00:17:00,2013-08-16 01:58:00,2013-08-16 02:33:00,45,181
306052679,KMSP,KCMH,2013-08-16 00:21:00,2013-08-16 00:18:00,2013-08-16 01:45:00,2013-08-16 01:40:00,46,128
306049003,KMDW,KATL,2013-08-16 00:19:00,2013-08-16 00:18:00,2013-08-16 01:39:00,2013-08-16 01:41:00,46,129
306386743,KBIS,KFSD,2013-08-16 00:13:00,2013-08-16 00:18:00,2013-08-16 01:13:00,2013-08-16 01:17:00,46,105
306043291,KLEX,KCLT,2013-08-16 00:22:00,2013-08-16 00:18:00,2013-08-16 01:16:00,2013-08-16 01:07:00,46,95
306386937,KWWR,KWDG,2013-08-16 00:40:00,2013-08-16 00:18:00,2013-08-16 01:10:00,2013-08-16 00:48:00,46,76
306011235,KCLT,KCLE,2013-08-16 00:13:00,2013-08-16 00:18:00,2013-08-16 01:20:00,2013-08-16 01:24:00,46,112
306020168,KDTW,KIND,2013-08-16 00:01:00,2013-08-16 00:18:00,2013-08-16 00:40:00,2013-08-16 01:00:00,46,88
306014526,KCVG,KLAS,2013-08-16 00:18:00,2013-08-16 00:18:00,2013-08-16 04:02:00,2013-08-16 04:02:00,46,270
305997232,KATL,KABE,2013-08-16 00:11:00,2013-08-16 00:18:00,2013-08-16 01:49:00,2013-08-16 01:45:00,46,133
306070222,KSFO,KORD,2013-08-16 00:15:00,2013-08-16 00:18:00,2013-08-16 03:51:00,2013-08-16 04:01:00,46,269
305998235,KATL,KPHL,2013-08-16 00:07:00,2013-08-16 00:18:00,2013-08-16 01:30:00,2013-08-16 01:46:00,46,134
305997863,KATL,KLAX,2013-08-16 00:12:00,2013-08-16 00:18:00,2013-08-16 04:29:00,2013-08-16 04:48:00,46,316
306015082,KDAL,KHOU,2013-08-16 00:11:00,2013-08-16 00:18:00,2013-08-16 00:57:00,2013-08-16 00:59:00,46,87
306005768,KBWI,KALB,2013-08-16 00:05:00,2013-08-16 00:18:00,2013-08-16 01:00:00,2013-08-16 01:08:00,46,96
306073959,KSTL,KCMH,2013-08-16 00:05:00,2013-08-16 00:18:00,2013-08-16 01:05:00,2013-08-16 01:20:00,46,108
306031683,KHOU,KDAL,2013-08-16 00:11:00,2013-08-16 00:18:00,2013-08-16 00:51:00,2013-08-16 00:59:00,46,87
306051334,KMKE,KDCA,2013-08-16 00:25:00,2013-08-16 00:18:00,2013-08-16 01:58:00,2013-08-16 01:43:00,46,131
306017189,KDFW,KBWI,2013-08-16 00:16:00,2013-08-16 00:19:00,2013-08-16 03:06:00,2013-08-16 02:43:00,47,191
306017561,KDFW,KLGA,2013-08-16 00:15:00,2013-08-16 00:19:00,2013-08-16 03:08:00,2013-08-16 03:12:00,47,220
306386661,KBZN,KGTF,2013-08-16 00:22:00,2013-08-16 00:19:00,2013-08-16 01:08:00,2013-08-16 01:06:00,47,94
306053112,KMSP,KSEA,2013-08-16 00:21:00,2013-08-16 00:19:00,2013-08-16 03:17:00,2013-08-16 03:25:00,47,233
306043509,KLGA,KDCA,2013-08-16 00:11:00,2013-08-16 00:19:00,2013-08-16 00:58:00,2013-08-16 01:04:00,47,92
306050447,KMFE,KIAH,2013-08-16 00:28:00,2013-08-16 00:19:00,2013-08-16 01:18:00,2013-08-16 01:13:00,47,101
305997563,KATL,KDFW,2013-08-16 00:15:00,2013-08-16 00:19:00,2013-08-16 02:03:00,2013-08-16 02:13:00,47,161
306011733,KCLT,KPVD,2013-08-16 00:17:00,2013-08-16 00:19:00,2013-08-16 01:47:00,2013-08-16 01:45:00,47,133
306050965,KMIA,KLGA,2013-08-16 00:00:00,2013-08-16 00:19:00,2013-08-16 02:19:00,2013-08-16 02:40:00,47,188
306005999,KBWI,KMHT,2013-08-16 00:11:00,2013-08-16 00:19:00,2013-08-16 01:15:00,2013-08-16 01:18:00,47,106
306068837,KSDF,KORD,2013-08-16 00:09:00,2013-08-16 00:19:00,2013-08-16 01:05:00,2013-08-16 01:10:00,47,98
306062350,KPHL,KPHX,2013-08-16 00:20:00,2013-08-16 00:19:00,2013-08-16 04:48:00,2013-08-16 04:36:00,47,304
306387127,KSAT,KIAH,2013-08-16 01:06:00,2013-08-16 00:19:00,2013-08-16 02:09:00,2013-08-16 01:31:00,47,119
306014542,KCVG,KMEM,2013-08-16 00:20:00,2013-08-16 00:19:00,2013-08-16 01:26:00,2013-08-16 01:21:00,47,109
306052769,KMSP,KEWR,2013-08-16 00:20:00,2013-08-16 00:19:00,2013-08-16 02:26:00,2013-08-16 02:29:00,47,177
306023420,KFAR,KMSP,2013-08-16 00:20:00,2013-08-16 00:19:00,2013-08-16 00:58:00,2013-08-16 00:55:00,47,83
306020239,KDTW,KMCO,2013-08-16 00:00:00,2013-08-16 00:19:00,2013-08-16 02:08:00,2013-08-16 02:21:00,47,169
306062616,KPHX,KDEN,2013-08-16 00:20:00,2013-08-16 00:19:00,2013-08-16 01:36:00,2013-08-16 01:47:00,47,135
306386362,KMFR,KPDX,2013-08-16 00:20:00,2013-08-16 00:20:00,2013-08-16 01:12:00,2013-08-16 01:11:00,48,99
305993353,KABQ,KDAL,2013-08-16 00:11:00,2013-08-16 00:20:00,2013-08-16 01:28:00,2013-08-16 01:36:00,48,124
306005591,KBUF,KORD,2013-08-16 00:27:00,2013-08-16 00:20:00,2013-08-16 02:13:00,2013-08-16 01:32:00,48,120
